Unique ID;球员类型;名字;国家或地区;俱乐部;联赛;联赛键;联赛可信度;年龄;身高(cm);左脚;右脚;主力脚;最佳位置;第二位置;其他可用位置;定价位置;最佳位置倍率;第二位置倍率;其他位置倍率;最佳位置能力;第二位置能力;其他位置能力;FM身价原文;FM身价下限(百万英镑);FM身价上限(百万英镑);FM身价中位(百万英镑);评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;FM_技术;FM_抢断;FM_罚点球;FM_传球;FM_盯人;FM_界外球;FM_远射;FM_头球;FM_任意球;FM_停球;FM_射门;FM_盘带;FM_传中;FM_角球;FM_强壮;FM_耐力;FM_速度;FM_体质;FM_弹跳;FM_平衡;FM_灵活;FM_爆发力;FM_预判;FM_才华;FM_领导力;FM_无球跑动;FM_工作投入;FM_视野;FM_团队合作;FM_选位;FM_意志力;FM_决断;FM_集中;FM_镇定;FM_勇敢;FM_侵略性;模型价格(百万欧元);位置稀缺系数;巨星系数;FM身价修正;基础价格(百万欧元);本局价格下限(百万欧元);本局价格上限(百万欧元);价格池;缺失FM属性数;校验状态;原最佳位置;原第二位置;原全部位置
43409366;现役;Lorenzo Lucca;意大利;Nottingham Forest;英超;英超;manual;24;201;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;66.0;;;£3200万 - £5000万;32.0;50.0;41.0;70.8;57.0;59.8;41.5;65.5;77.5;60.7;65.0;13;7;14;11;6;8;13;17;12;11;15;11;7;5;17;14;14;13;18;16;12;12;15;12;10;14;12;11;11;7;16;14;11;13;14;15;35.2;1.08;1.0;1.036;39.3;31.4;47.2;主力池;0;PASS;未知;;前锋 (中)
2000127879;现役;Rayane Bounida;摩洛哥;Ajax;荷甲;荷甲;manual;18;179;不错;精准;右脚;左边锋;;前腰、右边锋;左边锋;1.0;0.95;0.9;61.2;;55.1;£3200万 - £4200万;32.0;42.0;37.0;53.2;63.0;79.2;27.5;67.8;48.2;48.5;51.8;16;4;14;11;4;4;10;6;15;16;11;16;10;15;8;12;13;8;8;11;16;14;9;17;4;11;11;13;9;4;13;10;10;10;12;7;19.1;1.05;1.0;1.05;21.0;16.8;25.2;轮换池;0;PASS;未知;;前腰 (右左中)
28103591;现役;Trevoh Chalobah;英格兰;Chelsea;英超;英超;manual;25;192;不错;精准;右脚;中后卫;右后卫;;中后卫;1.0;0.95;0.9;69.5;66.0;;£3200万 - £4200万;32.0;42.0;37.0;46.5;63.5;60.7;72.8;74.8;69.8;70.0;68.8;13;16;6;12;14;6;9;13;10;14;8;10;11;6;13;14;15;15;15;14;12;16;14;12;8;8;15;12;15;14;15;16;14;14;13;12;51.3;1.0;1.0;0.984;50.5;40.4;60.6;强援池;0;PASS;未知;后卫 (右);后卫 (右中)
2000184611;现役;Josh Acheampong;英格兰;Chelsea;英超;英超;manual;18;187;不错;精准;右脚;中后卫;右翼卫;右后卫;中后卫;1.0;0.95;0.9;61.7;58.6;55.5;£3200万 - £4200万;32.0;42.0;37.0;51.5;53.5;56.8;64.0;72.8;62.7;59.3;59.8;13;14;8;11;12;12;11;13;2;14;8;10;9;5;13;13;15;7;15;16;9;16;12;6;6;11;15;7;12;13;13;13;13;15;10;10;20.4;1.0;1.0;1.05;21.5;17.2;25.8;轮换池;0;PASS;未知;翼卫 (右);后卫 (右中), 翼卫 (右)
25055083;现役;Ladislav Krejčí;捷克;Wolves;英超;英超;majority_high;25;191;精准;还行;左脚;中后卫;后腰;;中后卫;1.0;0.95;0.9;68.4;65.0;;£3200万 - £4100万;32.0;41.0;36.5;58.8;60.2;60.2;69.0;65.5;73.2;63.2;76.8;12;14;14;14;14;8;14;15;9;12;11;12;9;7;15;15;13;12;15;15;12;13;14;11;14;8;16;10;14;12;16;12;15;14;16;15;45.8;1.0;1.0;0.993;45.5;36.4;54.6;强援池;0;PASS;未知;后腰;后卫 (中), 后腰
29179807;现役;Jayden Bogle;英格兰;Leeds;英超;英超;manual;24;178;还行;精准;右脚;右翼卫;;右后卫;右翼卫;1.0;0.95;0.9;65.5;;59.0;£3200万 - £4100万;32.0;41.0;36.5;50.5;71.0;70.2;58.2;72.8;63.7;61.2;65.5;15;11;7;15;12;11;5;10;8;13;11;14;14;9;11;16;14;15;9;14;14;15;12;14;8;13;15;14;16;12;14;12;12;11;11;11;33.2;1.0;1.0;1.029;34.1;27.3;40.9;主力池;0;PASS;未知;;后卫/翼卫 (右)
28122837;现役;Troy Parrott;爱尔兰;AZ;荷甲;荷甲;majority_high;22;185;不错;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;64.1;;;£3200万 - £4000万;32.0;40.0;36.0;67.5;61.3;62.3;41.0;63.2;63.5;62.5;70.0;12;6;15;12;6;5;9;12;11;13;15;12;11;8;12;14;12;12;13;13;13;13;14;13;10;15;15;12;15;8;16;14;13;13;12;13;28.0;1.08;1.0;1.05;31.7;25.4;38.0;主力池;0;PASS;未知;;前锋 (中)
61043456;现役;Andrew Robertson;苏格兰;Liverpool;英超;英超;manual;30;178;精准;笨拙;左脚;左后卫;;左翼卫;左后卫;1.0;0.95;0.9;69.8;;62.8;£3100万 - £5000万;31.0;50.0;40.5;38.8;68.0;67.2;71.0;76.5;71.7;66.8;81.0;14;15;7;14;14;13;5;10;9;15;2;12;16;14;12;18;15;17;9;15;15;15;14;11;16;14;17;12;17;13;16;13;14;15;16;17;52.9;0.98;1.0;0.99;51.3;41.0;61.6;强援池;0;PASS;未知;;后卫/翼卫 (左)
19265858;现役;Richarlison;巴西;Tottenham Hotspur;英超;英超;manual;27;181;不错;精准;右脚;左边锋;右边锋;中锋;左边锋;1.0;0.95;0.9;61.8;58.7;55.6;£3100万 - £4900万;31.0;49.0;40.0;57.7;54.2;59.8;51.5;75.0;65.8;54.0;69.5;13;12;12;11;6;8;11;17;9;10;13;11;11;10;13;16;15;11;11;12;14;15;12;14;9;10;16;10;13;10;14;10;12;10;16;15;20.7;1.05;1.0;1.05;22.8;18.2;27.4;轮换池;0;PASS;未知;前腰 (右);前腰 (右左), 前锋 (中)
27161400;现役;Victor Kristiansen;丹麦;Leicester;英冠;英冠;majority_high;22;181;精准;还行;左脚;中后卫;;左后卫、左翼卫;中后卫;1.0;0.95;0.9;62.1;;55.9;£3100万 - £4900万;31.0;49.0;40.0;48.8;60.7;60.8;59.0;62.7;65.0;59.0;72.8;13;13;5;12;11;12;9;11;10;12;8;12;12;12;12;14;12;15;11;12;12;13;12;11;10;12;15;12;14;10;17;12;12;13;15;15;21.6;1.0;1.0;1.05;22.7;18.2;27.2;轮换池;0;PASS;未知;后卫 (中);后卫 (左中), 翼卫 (左)
2000045039;现役;Jordan James;威尔士;Leicester;英冠;英冠;majority_high;20;178;不错;精准;右脚;前腰;;后腰、中前卫;前腰;1.0;0.95;0.9;63.7;;57.3;£3100万 - £4100万;31.0;41.0;36.0;64.5;66.0;60.0;59.3;62.8;60.8;65.2;69.2;13;12;5;14;10;7;13;11;8;12;13;12;10;7;12;13;13;12;10;13;12;12;14;9;12;14;16;13;14;12;14;14;13;13;13;12;26.6;1.04;1.0;1.05;29.1;23.3;34.9;主力池;0;PASS;未知;前腰 (中);后腰, 中场/前腰 (中)
49047581;现役;Rayan Aït-Nouri;阿尔及利亚;Manchester City;英超;英超;manual;23;180;精准;还行;左脚;左翼卫;;左后卫;左翼卫;1.0;0.95;0.9;68.0;;61.2;£3100万 - £3800万;31.0;38.0;34.5;56.5;67.8;78.5;67.2;72.2;61.3;68.0;62.7;15;15;8;13;12;8;9;11;7;15;10;17;14;11;11;14;15;13;10;13;14;14;13;18;7;14;13;13;12;14;15;13;12;15;13;11;43.9;1.0;1.0;0.992;43.6;34.9;52.3;强援池;0;PASS;未知;;后卫/翼卫 (左)
28116496;现役;Oliver Skipp;英格兰;Leicester;英冠;英冠;majority_high;24;175;还行;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;63.8;;57.4;£3000万 - £4800万;30.0;48.0;39.0;50.5;60.8;56.2;65.2;63.7;67.0;63.7;73.5;12;14;9;13;12;6;9;11;7;12;7;11;6;8;12;16;12;16;9;13;12;13;13;7;11;13;17;12;15;13;15;13;12;15;15;15;27.0;1.03;1.0;1.05;29.2;23.4;35.0;主力池;0;PASS;未知;;后腰, 中场 (中)
28126246;现役;Samuel Edozie;英格兰;Southampton;英冠;英冠;majority_high;21;181;还行;精准;右脚;左边锋;左边前卫;;左边锋;1.0;0.95;0.9;61.5;58.4;;£3000万 - £4800万;30.0;48.0;39.0;51.0;59.2;69.0;44.8;74.0;61.8;50.5;57.5;14;10;7;12;7;4;8;6;7;12;11;14;10;7;10;14;15;14;11;14;14;15;8;16;6;13;13;11;12;9;13;11;10;10;12;9;19.9;1.05;1.0;1.05;21.9;17.5;26.3;轮换池;0;PASS;未知;中场 (左);中场/前腰 (左)
29178504;现役;Djed Spence;英格兰;Tottenham Hotspur;英超;英超;manual;24;184;还行;精准;右脚;左后卫;;右后卫、右翼卫;左后卫;1.0;0.95;0.9;63.3;;57.0;£3000万 - £4800万;30.0;48.0;39.0;55.2;52.2;54.0;68.0;78.5;65.5;64.0;55.0;10;15;6;10;13;10;7;7;6;10;11;10;12;6;13;16;15;13;12;12;14;17;15;13;7;13;12;11;12;12;10;11;14;14;11;11;25.3;0.98;1.0;1.05;26.0;20.8;31.2;主力池;0;PASS;未知;;后卫 (右左), 翼卫 (右)
2000142236;现役;Romain Esse;英格兰;Coventry;英冠;英冠;majority_high;19;178;精准;强势;右脚;左边锋;前腰;左边前卫、右边前卫、右边锋;左边锋;1.0;0.95;0.9;57.1;54.2;51.4;£3000万 - £4800万;30.0;48.0;39.0;47.7;53.5;68.5;43.2;66.8;52.8;47.3;48.5;13;9;7;11;8;5;9;8;7;13;10;14;11;10;8;12;13;13;9;13;14;14;11;16;6;9;11;9;9;8;12;8;8;10;9;8;10.0;1.05;1.0;1.05;11.0;8.8;13.2;基础池;0;PASS;未知;前腰 (中);中场 (右左), 前腰 (右左中)
51054011;现役;Edson Álvarez;墨西哥;Fenerbahçe;土超;土超;manual;27;190;还行;精准;右脚;中后卫;中前卫;后腰;中后卫;1.0;0.95;0.9;68.3;64.9;61.5;£3000万 - £4000万;30.0;40.0;35.0;49.3;60.2;57.0;73.3;59.2;70.2;63.5;75.8;12;15;11;13;15;7;9;12;8;13;8;11;7;6;15;15;12;13;15;10;11;11;13;9;14;11;15;11;16;14;15;13;15;12;16;14;45.3;1.0;1.0;0.99;44.9;35.9;53.9;强援池;0;PASS;未知;后卫/中场 (中);后卫 (中), 后腰, 中场 (中)
28066083;现役;Serge Gnabry;德国;Bayern Munich;德甲;德甲;manual;29;176;强势;精准;左脚;中锋;左边前卫、右边前卫;前腰、左边锋、右边锋;中锋;1.0;0.95;0.9;68.9;65.5;62.0;£3000万 - £3900万;30.0;39.0;34.5;75.2;69.8;72.8;49.0;69.5;56.5;66.3;61.5;15;9;12;14;8;7;15;11;12;14;15;15;12;12;12;13;14;10;8;12;14;14;16;15;13;16;12;14;13;8;12;13;13;14;12;11;48.3;1.08;1.0;0.984;51.3;41.0;61.6;强援池;0;PASS;未知;中场 (右左), 前锋 (中);中场 (右左), 前腰 (右左中), 前锋 (中)
2000275657;现役;Jay Robinson;英格兰;Southampton;英冠;英冠;majority_high;17;176;不错;精准;右脚;左边锋;;;左边锋;1.0;0.95;0.9;60.4;;;£3000万 - £3700万;30.0;37.0;33.5;51.8;63.5;69.8;47.3;64.5;56.5;54.2;55.0;14;10;9;13;8;7;10;9;9;14;10;15;11;8;10;13;13;11;10;13;12;13;11;13;9;11;12;12;12;9;11;11;10;11;11;10;17.0;1.05;1.0;1.05;18.7;15.0;22.4;轮换池;0;PASS;未知;;前腰 (左)
2000023537;现役;Ben Nelson;英格兰;Leicester;英冠;英冠;majority_high;20;193;强势;精准;左脚;中后卫;;;中后卫;1.0;0.95;0.9;63.5;;;£3000万 - £3700万;30.0;37.0;33.5;36.0;58.7;62.3;67.2;60.0;64.0;64.2;62.0;13;14;4;12;13;5;5;13;5;13;6;11;7;4;14;12;12;12;14;12;12;12;14;15;10;6;12;11;13;14;14;12;12;13;12;11;26.0;1.0;1.0;1.05;27.3;21.8;32.8;主力池;0;PASS;未知;;后卫 (中)
48036558;现役;Jean-Ricner Bellegarde;海地;Wolves;英超;英超;majority_high;26;170;欠佳;精准;右脚;左边锋;右边锋;中前卫、前腰;左边锋;1.0;0.95;0.9;63.9;60.7;57.5;£2900万 - £4700万;29.0;47.0;38.0;56.3;64.0;71.8;46.2;70.0;62.3;57.0;61.0;15;9;12;13;8;6;13;8;10;14;9;15;13;11;15;14;14;13;7;12;14;14;13;13;7;12;14;11;13;8;14;12;11;12;11;10;27.3;1.05;1.0;1.05;30.1;24.1;36.1;主力池;0;PASS;未知;前腰 (右左);中场 (中), 前腰 (右左中)
53101282;现役;Sander Berge;挪威;Fulham;英超;英超;manual;26;195;还行;精准;右脚;中前卫;前腰;后腰;中前卫;1.0;0.95;0.9;67.0;63.6;60.3;£2900万 - £4700万;29.0;47.0;38.0;57.0;71.8;66.8;65.8;63.8;65.2;70.0;64.2;15;14;12;15;11;6;10;9;9;13;10;13;11;9;13;14;13;14;12;14;13;12;14;11;11;13;12;14;15;14;14;15;15;13;10;12;39.4;1.02;1.0;1.013;40.7;32.6;48.8;强援池;0;PASS;未知;前腰 (中);后腰, 中场/前腰 (中)
2000284118;现役;Yunus Emre Konak;土耳其;Oxford United;英冠;英冠;majority_high;19;181;还行;精准;右脚;后腰;中前卫;;后腰;1.0;0.95;0.9;63.4;60.2;;£2900万 - £4700万;29.0;47.0;38.0;48.5;57.3;57.2;69.5;58.8;67.5;61.0;70.5;12;15;9;12;14;7;8;12;7;12;9;11;8;6;13;14;12;15;11;13;11;11;14;10;7;9;15;11;14;12;15;11;13;13;16;17;25.6;1.03;1.0;1.05;27.7;22.2;33.2;主力池;0;PASS;未知;中场 (中);后腰, 中场 (中)
2000040214;现役;Jhon Solís;哥伦比;Birmingham;英冠;英冠;majority_high;20;189;还行;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;62.8;;56.5;£2900万 - £4700万;29.0;47.0;38.0;51.8;64.0;58.0;61.0;65.5;69.8;62.7;61.8;13;12;8;14;11;6;10;12;8;12;9;11;9;5;14;15;13;14;14;13;12;13;14;8;9;11;14;12;13;13;12;13;12;12;13;11;23.7;1.03;1.0;1.05;25.6;20.5;30.7;主力池;0;PASS;未知;;后腰, 中场 (中)
66014588;现役;Hwang Hee-Chan;韩国;Wolves;英超;英超;majority_high;28;177;不错;精准;右脚;中锋;左边前卫、右边前卫、右边锋;左边锋;中锋;1.0;0.95;0.9;63.6;60.4;57.2;£2900万 - £4600万;29.0;46.0;37.5;64.8;57.0;64.0;43.8;71.3;61.0;57.7;68.0;13;8;12;11;6;2;10;11;8;10;15;14;10;8;11;13;14;13;11;13;14;15;12;13;10;13;14;12;14;9;15;11;12;13;13;16;26.3;1.08;1.0;1.05;29.8;23.8;35.8;主力池;0;PASS;未知;中场 (右左), 前腰 (右);中场/前腰 (右左), 前锋 (中)
67248170;现役;Jorge Cuenca;西班牙;Fulham;英超;英超;manual;25;189;精准;还行;左脚;中后卫;;;中后卫;1.0;0.95;0.9;66.9;;;£2900万 - £4600万;29.0;46.0;37.5;43.8;62.0;55.0;71.3;72.0;67.2;65.8;66.2;12;15;6;13;14;9;8;13;6;14;7;9;7;7;15;12;15;14;14;12;12;15;14;7;9;8;14;12;14;14;14;13;14;14;13;12;38.9;1.0;1.0;1.013;39.4;31.5;47.3;主力池;0;PASS;未知;;后卫 (中)
49038967;现役;Bafodé Diakité;法国;Bournemouth;英超;英超;manual;24;185;欠佳;精准;右脚;中后卫;右后卫;;中后卫;1.0;0.95;0.9;66.7;63.4;;£2900万 - £3700万;29.0;37.0;33.0;58.7;60.0;58.5;69.0;65.5;70.8;63.0;66.8;12;14;9;14;15;13;8;15;4;12;12;10;13;5;15;14;13;14;14;14;13;13;14;13;13;13;13;9;13;13;15;12;12;15;13;12;38.1;1.0;1.0;1.001;38.1;30.5;45.7;主力池;0;PASS;未知;后卫 (右);后卫 (右中)
55070285;现役;João Palhinha;葡萄牙;Tottenham Hotspur;英超;英超;manual;29;190;欠佳;精准;右脚;后腰;中前卫;;后腰;1.0;0.95;0.9;71.8;68.2;;£2900万 - £3600万;29.0;36.0;32.5;53.0;58.2;57.0;82.7;62.0;80.8;68.3;88.0;12;19;12;12;14;8;13;15;8;12;8;11;8;6;16;16;13;15;16;16;11;11;16;8;13;9;19;11;16;16;19;13;16;12;19;18;64.3;1.03;1.0;0.959;63.5;50.8;76.2;强援池;0;PASS;未知;中场 (中);后腰, 中场 (中)
2000300033;现役;Romelle Donovan;英格兰;Brentford;英超;英超;manual;18;171;精准;欠佳;左脚;右边锋;中前卫;前腰;右边锋;1.0;0.95;0.9;60.5;57.5;54.5;£2900万 - £3600万;29.0;36.0;32.5;60.2;56.5;61.8;41.2;69.5;60.0;53.0;59.8;13;8;11;11;7;10;13;9;9;11;12;12;11;8;11;14;14;14;9;12;13;14;11;14;5;12;14;11;12;7;14;11;10;12;12;11;17.2;1.05;1.0;1.05;19.0;15.2;22.8;轮换池;0;PASS;未知;中场 (中), 前腰 (右);中场 (中), 前腰 (右中)
2000187717;现役;Tommy Watson;英格兰;Millwall;英冠;英冠;majority_high;18;190;不错;精准;右脚;左边锋;中锋;右边锋;左边锋;1.0;0.95;0.9;61.4;58.3;55.3;£2900万 - £3600万;29.0;36.0;32.5;64.8;56.0;66.5;38.8;68.0;55.0;53.7;55.0;11;7;12;11;6;7;13;8;13;12;13;15;14;14;8;9;14;13;14;15;15;14;12;14;7;13;12;12;11;7;14;8;11;14;9;6;19.6;1.05;1.0;1.05;21.6;17.3;25.9;轮换池;0;PASS;未知;前锋 (中);前腰 (右左), 前锋 (中)
85140301;现役;Christopher Nkunku;法国;AC Milan;意甲;意甲;manual;27;178;不错;精准;右脚;左边锋、前腰、中锋;右边锋;;左边锋;1.0;0.95;0.9;70.4;66.9;;£2900万 - £3600万;29.0;36.0;32.5;72.8;69.5;78.0;38.5;77.0;56.5;63.7;61.5;16;7;15;14;4;4;13;10;16;15;14;16;13;14;11;12;15;11;10;12;15;17;16;17;8;16;12;13;12;6;15;12;12;15;12;11;56.2;1.05;1.0;0.968;57.1;45.7;68.5;强援池;0;PASS;未知;前腰 (右左), 前锋 (中);前腰 (右左中), 前锋 (中)
43091113;现役;Bryan Cristante;意大利;Roma;意甲;意甲;manual;29;186;不错;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;70.6;;63.5;£2900万 - £3500万;29.0;35.0;32.0;68.2;70.0;60.0;73.0;55.2;79.5;69.5;74.2;14;16;12;15;12;8;14;17;8;13;13;11;11;8;15;16;11;17;16;16;10;10;15;8;14;14;16;14;17;16;14;13;13;14;16;10;57.3;1.03;1.0;0.965;57.0;45.6;68.4;强援池;0;PASS;未知;;后腰, 中场 (中)
37053977;现役;Azor Matusiwa;荷兰;Ipswich;英冠;英冠;majority_high;26;173;还行;精准;右脚;后腰;右后卫、右翼卫、右边前卫;中前卫;后腰;1.0;0.95;0.9;65.1;61.8;58.6;£2900万 - £3500万;29.0;35.0;32.0;47.5;65.8;61.7;66.8;60.5;64.8;64.5;73.8;13;13;6;13;13;8;10;11;8;14;6;11;11;6;13;13;12;13;11;14;12;12;13;11;14;13;17;14;15;15;15;12;12;12;14;13;31.6;1.03;1.0;1.018;33.2;26.6;39.8;主力池;0;PASS;未知;后卫/翼卫/中场 (右);后卫/翼卫 (右), 后腰, 中场 (右中)
13196616;现役;Edmond Tapsoba;布基纳法索;Bayer 04 Leverkusen;德甲;德甲;manual;25;192;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;70.9;;;£2800万 - £4400万;28.0;44.0;36.0;46.8;70.2;62.5;73.8;67.2;72.8;72.8;67.0;13;15;15;15;15;13;9;14;8;13;6;12;8;3;15;14;14;14;15;15;12;13;15;11;11;8;12;15;14;15;15;14;13;16;14;13;59.0;1.0;1.0;0.971;57.3;45.8;68.8;强援池;0;PASS;未知;;后卫 (中)
28110488;现役;Dwight McNeil;英格兰;Everton;英超;英超;manual;25;183;精准;欠佳;左脚;左边锋;右边前卫、右边锋、中锋;左边前卫;左边锋;1.0;0.95;0.9;65.2;61.9;58.7;£2800万 - £4400万;28.0;44.0;36.0;64.2;69.0;68.8;56.5;64.2;61.3;62.5;65.8;15;12;9;14;10;6;14;7;9;14;12;13;14;13;10;14;13;16;11;10;14;12;13;14;6;14;13;13;15;10;16;13;12;13;14;8;32.0;1.05;1.0;1.032;34.7;27.8;41.6;主力池;0;PASS;未知;中场/前腰 (右), 前锋 (中);中场/前腰 (右左), 前锋 (中)
16184707;现役;Christoph Baumgartner;奥地利;RB Leipzig;德甲;德甲;manual;25;180;还行;精准;右脚;左边锋;右边锋;中前卫、前腰;左边锋;1.0;0.95;0.9;69.6;66.1;62.6;£2800万 - £3600万;28.0;36.0;32.0;72.5;67.2;70.0;60.0;68.8;68.0;67.5;79.8;14;12;14;13;10;13;13;15;12;14;14;14;12;12;12;15;13;15;13;12;15;14;16;14;14;17;17;14;16;11;17;13;13;13;16;16;51.9;1.05;1.0;0.972;52.9;42.3;63.5;强援池;0;PASS;未知;前腰 (右左);中场 (中), 前腰 (右左中)
89063073;现役;Kim Min-Jae;韩国;Bayern Munich;德甲;德甲;manual;28;190;不错;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;72.6;;;£2800万 - £3500万;28.0;35.0;31.5;41.8;63.5;56.0;78.2;68.5;76.8;67.5;76.8;12;16;7;14;16;8;7;15;3;12;6;10;7;3;16;13;14;15;16;16;12;14;16;8;13;8;16;13;12;16;18;12;12;13;17;16;69.3;1.0;1.0;0.953;66.0;52.8;79.2;强援池;0;PASS;未知;;后卫 (中)
45095577;现役;Ritsu Doan;日本;Eintracht Frankfurt;德甲;德甲;majority_high;26;172;精准;还行;左脚;左边锋;前腰、右边前卫;右边锋;左边锋;1.0;0.95;0.9;68.9;65.5;62.0;£2800万 - £3500万;28.0;35.0;31.5;65.0;69.2;76.0;54.0;72.8;61.2;64.0;69.2;16;11;12;13;9;8;15;11;13;15;12;15;12;13;11;14;14;16;8;12;16;15;13;15;11;13;16;14;16;10;13;13;13;13;13;13;48.3;1.05;1.0;0.976;49.5;39.6;59.4;强援池;0;PASS;未知;中场 (右), 前腰 (左中);中场 (右), 前腰 (右左中)
37060896;现役;Joey Veerman;荷兰;PSV;荷甲;荷甲;manual;26;185;不错;精准;右脚;前腰;后腰;中前卫;前腰;1.0;0.95;0.9;68.3;64.9;61.5;£2700万 - £4400万;27.0;44.0;35.5;66.2;76.8;66.5;49.0;62.0;66.5;67.5;73.0;14;7;15;17;7;7;16;11;17;14;10;12;11;17;10;15;12;15;13;14;13;12;14;14;14;15;14;17;15;13;16;11;12;14;15;14;45.3;1.04;1.0;0.992;46.7;37.4;56.0;强援池;0;PASS;未知;后腰, 前腰 (中);后腰, 中场/前腰 (中)
67215284;现役;Marc Cucurella;西班牙;Chelsea;英超;英超;manual;26;173;精准;欠佳;左脚;左翼卫、左后卫;中后卫、左边前卫;;左翼卫;1.0;0.95;0.9;67.9;64.5;;£2700万 - £4400万;27.0;44.0;35.5;59.8;68.5;64.0;63.0;75.0;65.2;66.0;81.8;14;14;7;13;12;12;8;6;7;14;12;11;13;10;12;16;14;13;8;14;15;16;16;10;13;15;18;14;15;8;18;15;14;12;16;18;43.4;1.0;1.0;0.996;43.2;34.6;51.8;强援池;0;PASS;未知;后卫 (中), 中场 (左);后卫 (左中), 翼卫/中场 (左)
2000013430;现役;Pablo Felipe;葡萄牙;West Ham;英超;英超;manual;21;184;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;65.3;;;£2700万 - £4300万;27.0;43.0;35.0;66.8;55.2;61.0;58.3;63.2;73.2;63.2;78.2;12;13;13;11;9;4;12;13;5;12;14;12;8;5;14;14;13;16;13;16;12;12;15;12;11;12;17;10;14;10;18;13;12;15;16;19;32.4;1.08;1.0;1.026;35.9;28.7;43.1;主力池;0;PASS;未知;;前锋 (中)
2000379552;现役;Shumaira Mheuka;英格兰;Chelsea;英超;英超;manual;17;185;不错;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;56.5;;;£2700万 - £4300万;27.0;43.0;35.0;56.5;45.0;51.8;41.0;65.2;61.0;56.8;55.5;13;4;13;6;6;7;7;8;10;10;15;10;5;8;13;9;14;15;12;14;6;15;13;8;11;9;12;10;8;12;13;12;13;9;10;7;9.0;1.08;1.0;1.05;10.2;8.2;12.2;基础池;0;PASS;未知;;前锋 (中)
92074020;现役;Christian Pulisic;美国;AC Milan;意甲;意甲;manual;26;178;不错;精准;右脚;前腰、左边锋、右边锋;;中锋;前腰;1.0;0.95;0.9;71.6;;64.4;£2700万 - £4300万;27.0;43.0;35.0;77.2;74.8;77.8;38.8;71.8;59.0;67.0;64.8;15;7;14;15;3;4;15;5;12;16;15;16;14;15;11;13;14;13;8;14;15;15;15;16;12;18;13;15;14;7;13;14;14;14;12;12;63.1;1.04;1.0;0.965;63.3;50.6;76.0;强援池;0;PASS;未知;前腰 (左);前腰 (右左中), 前锋 (中)
53063430;现役;Alexander Sørloth;挪威;Atlético Madrid;西甲;西甲;manual;29;194;精准;不错;左脚;中锋;;;中锋;1.0;0.95;0.9;68.6;;;£2700万 - £4300万;27.0;43.0;35.0;72.5;61.8;63.3;40.5;70.5;78.0;62.8;68.0;13;6;14;12;6;6;12;15;10;12;16;13;7;7;16;15;15;15;17;16;13;13;13;10;9;15;14;13;15;7;14;14;14;15;14;13;46.8;1.08;1.0;0.988;49.9;39.9;59.9;强援池;0;PASS;未知;;前锋 (中)
76038475;现役;Jefferson Lerma;哥伦比;Crystal Palace;英超;英超;manual;30;179;欠佳;精准;右脚;中后卫;;后腰、中前卫;中后卫;1.0;0.95;0.9;66.6;;59.9;£2700万 - £3600万;27.0;36.0;31.5;48.5;58.0;58.5;68.3;63.8;71.8;62.3;70.8;12;14;9;12;13;15;10;15;9;12;7;11;9;9;14;14;12;15;14;14;14;13;14;9;9;11;15;11;13;13;15;12;14;12;16;15;37.6;1.0;1.0;0.998;37.6;30.1;45.1;主力池;0;PASS;未知;;后卫 (中), 后腰, 中场 (中)
28110835;现役;Dan Ballard;北爱尔兰;Sunderland;英超;英超;manual;25;187;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;67.0;;;£2700万 - £3500万;27.0;35.0;31.0;40.8;53.5;51.0;70.3;65.0;73.5;60.2;75.8;11;14;7;12;15;6;8;18;5;13;6;8;4;3;17;15;14;12;16;11;10;12;13;9;14;7;15;9;16;13;15;11;14;14;16;16;39.4;1.0;1.0;0.992;39.1;31.3;46.9;主力池;0;PASS;未知;;后卫 (中)
76023027;现役;Davinson Sánchez;哥伦比;Galatasaray;土超;土超;manual;28;187;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;70.2;;;£2700万 - £3500万;27.0;35.0;31.0;42.2;62.8;60.0;73.3;70.0;75.5;66.2;70.0;13;17;7;13;14;9;8;16;7;13;6;11;7;5;16;15;15;15;16;13;12;13;13;10;14;8;14;12;14;14;14;14;12;15;15;15;55.1;1.0;1.0;0.966;53.2;42.6;63.8;强援池;0;PASS;未知;;后卫 (中)
