Unique ID;球员类型;名字;俱乐部;年龄;最佳位置;第二位置;其他可用位置;定价位置（只读）;原全部位置（参考）;评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;修改说明
29076100;现役;James Ward-Prowse;Burnley;30;后腰;;中前卫、前腰;后腰;后腰, 中场/前腰 (中);60.8;65.8;60.7;59.0;52.3;66.8;62.8;80.0;
2000020024;现役;Freddie Potts;West Ham;21;后腰;;中前卫;后腰;后腰, 中场 (中);48.0;62.0;50.8;67.2;62.5;67.2;63.0;65.5;
37079089;现役;Kian Fitz-Jim;Ajax;21;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);45.5;69.2;69.5;51.0;70.0;52.0;62.0;66.5;
96086697;现役;Jakub Moder;Feyenoord;25;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);64.0;67.0;61.8;60.0;65.0;64.0;64.2;65.2;
2000182990;现役;Oscar Schwartau;Norwich;18;左边锋;;中前卫、前腰;左边锋;中场 (中), 前腰 (左中);58.0;59.5;65.0;33.8;63.2;62.2;53.0;59.0;
2000193842;现役;Sindre Walle Egeli;Ipswich;18;右边锋;右边前卫、中锋;;右边锋;中场/前腰 (右), 前锋 (中);63.2;66.5;69.0;36.2;68.0;51.5;59.0;46.5;
29108066;现役;Oli McBurnie;Hull;28;中锋;;;中锋;前锋 (中);66.3;62.0;61.2;41.5;64.0;67.0;58.5;65.0;
2000108031;现役;Will Lankshear;Oxford United;19;中锋;;;中锋;前锋 (中);61.5;55.7;59.2;41.0;68.5;65.0;59.8;62.8;
28122215;现役;Kasey McAteer;Ipswich;23;左边锋;左边前卫、右边前卫;右边锋;左边锋;中场/前腰 (右左);62.5;61.2;57.7;47.5;71.2;55.2;59.5;53.5;
91104807;现役;Leon Goretzka;Bayern Munich;29;后腰、中前卫;前腰;;后腰;后腰, 中场/前腰 (中);69.5;70.5;65.0;67.0;66.0;78.2;68.2;78.8;多最佳位置复核：后腰、中前卫
29219088;现役;Cameron Archer;Southampton;23;中锋;;;中锋;前锋 (中);65.0;50.8;62.3;35.0;76.5;60.2;56.8;60.2;
70087488;现役;Enes Ünal;Bournemouth;27;中锋;;;中锋;前锋 (中);67.5;57.7;69.5;38.2;62.0;66.5;56.2;63.2;
37057616;现役;Guus Til;PSV;27;中锋;;中前卫、前腰;中锋;中场/前腰 (中), 前锋 (中);71.0;65.5;61.8;44.0;62.2;68.5;70.0;71.0;
45111868;现役;Ayase Ueda;Feyenoord;26;中锋;;;中锋;前锋 (中);73.0;57.8;61.0;37.0;67.0;68.7;63.3;73.2;
29175587;现役;Leif Davis;Ipswich;25;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);42.5;65.0;63.5;60.5;75.0;64.8;60.5;60.2;
28100269;现役;Axel Tuanzebe;Burnley;27;中后卫;;右后卫;中后卫;后卫 (右中);34.5;55.2;59.8;68.0;73.0;64.5;59.2;64.0;
2000031653;现役;August Priske;Birmingham;20;中锋;;;中锋;前锋 (中);64.0;51.5;56.5;41.5;66.8;70.0;56.3;65.0;
48043873;现役;Randal Kolo Muani;Tottenham Hotspur;26;左边锋;右边锋;中锋;左边锋;前腰 (右左), 前锋 (中);65.5;63.5;69.2;37.3;80.2;69.2;60.2;61.5;
29186418;现役;Jack Clarke;Ipswich;24;左边锋;右边锋;;左边锋;前腰 (右左);67.8;63.8;74.5;30.0;72.5;46.0;54.5;51.0;
12038706;现役;Ramy Bensebaini;Borussia Dortmund;29;中后卫;左翼卫;左后卫;中后卫;后卫 (左中), 翼卫 (左);57.8;67.2;67.0;68.8;66.8;71.0;66.2;72.8;
28106528;现役;Dara O'Shea;Ipswich;25;中后卫;右后卫;;中后卫;后卫 (右中);45.8;50.0;47.8;68.5;70.8;68.0;54.2;70.5;
43316850;现役;Giacomo Raspadori;Bergamo;24;左边锋;前腰、右边锋;中锋;左边锋;前腰 (右左中), 前锋 (中);68.8;67.0;72.5;36.2;70.0;57.5;62.3;65.2;
24039948;现役;Nikola Vlašić;Torino;27;前腰;中前卫、左边锋、右边锋、中锋;;前腰;中场 (中), 前腰 (右左中), 前锋 (中);68.8;71.8;74.0;50.5;66.8;64.0;66.5;65.8;
37064597;现役;Peer Koopmeiners;AZ;24;中后卫;;后腰、中前卫;中后卫;后卫 (中), 后腰, 中场 (中);50.0;62.0;51.3;66.3;62.5;71.2;64.2;75.0;
85093001;现役;Thomas Lemar;Girona;29;前腰;中前卫、右边锋;左边锋;前腰;中场 (中), 前腰 (右左中);64.0;77.2;76.0;40.2;70.0;52.3;61.8;63.8;
2000256110;现役;Shea Lacey;Manchester United;17;右边锋;前腰;;右边锋;前腰 (右中);62.5;61.3;72.5;27.5;67.2;50.2;50.5;56.0;
37076262;现役;Luciano Valente;Feyenoord;21;前腰;左边锋、右边锋;中前卫、左边前卫、右边前卫;前腰;中场/前腰 (右左中);54.2;65.8;72.8;47.0;63.2;63.5;58.5;67.0;
84154064;现役;Zeki Amdouni;Burnley;24;左边锋;;前腰、中锋;左边锋;前腰 (左中), 前锋 (中);64.0;63.5;69.8;34.8;63.3;61.8;59.7;43.2;
91195878;现役;Luca Netz;Nottingham Forest;21;左翼卫;;左后卫;左翼卫;后卫/翼卫 (左);51.8;61.2;63.2;52.8;69.5;61.5;56.8;56.2;
85100467;现役;Sadio Mané;Al-Nassr;32;左边锋、右边锋、中锋;左边前卫;;左边锋;中场 (左), 前腰 (右左), 前锋 (中);67.2;69.2;82.0;43.8;66.8;61.0;63.0;60.7;多最佳位置复核：左边锋、右边锋、中锋
28128173;现役;William Osula;Newcastle;21;左边锋;右边锋;中锋;左边锋;前腰 (右左), 前锋 (中);56.0;48.8;63.0;39.2;75.8;65.2;50.8;60.2;
18108540;现役;Jonathan David;Juventus;25;中锋;前腰、左边锋、右边锋;;左边锋;前腰 (右左中), 前锋 (中);66.8;68.5;70.0;40.0;76.2;66.8;60.0;65.0;多最佳位置复核：中锋
29156436;现役;Flynn Downes;Southampton;26;后腰;中前卫;;后腰;后腰, 中场 (中);47.0;64.5;64.8;68.5;62.0;65.5;67.8;71.8;
2000219431;现役;Ayoub Oufkir;AZ;19;左边锋;右边前卫、中锋;右边锋;左边锋;中场 (右), 前腰 (右左), 前锋 (中);54.5;59.2;66.8;32.8;71.8;49.0;49.8;58.2;
2000141707;现役;Yarek Gąsiorowski;PSV;20;中后卫;;左后卫;中后卫;后卫 (左中);47.2;57.0;57.0;65.0;64.5;64.5;59.5;65.5;
37049949;现役;Jerry St. Juste;Feyenoord;28;右后卫;;中后卫;右后卫;后卫 (右中);48.0;62.8;64.2;69.8;77.0;61.5;61.8;67.0;
2000406116;现役;Jocelin Ta Bi;Sunderland;19;左边锋;前腰、中锋;右边锋;左边锋;前腰 (右左中), 前锋 (中);44.5;52.7;66.5;41.2;69.8;47.5;44.2;54.0;
2000014086;现役;Wouter Goes;AZ;20;中后卫;;;中后卫;后卫 (中);40.2;60.0;56.0;69.5;58.7;65.8;65.5;74.0;
91172542;现役;Jordan Beyer;Burnley;24;中后卫;右后卫、右翼卫;;中后卫;后卫 (右中), 翼卫 (右);43.2;60.2;59.3;70.5;62.8;65.5;65.8;65.0;
29137250;现役;George Hirst;Ipswich;25;中锋;;;中锋;前锋 (中);62.0;58.0;56.5;54.0;68.5;68.8;57.7;66.0;
19302456;现役;Douglas Luiz;Aston Villa;26;中前卫;;后腰;中前卫;后腰, 中场 (中);68.5;70.0;69.2;66.3;60.5;65.2;69.0;64.5;
76065062;现役;Yerson Mosquera;Wolves;23;中后卫;;;中后卫;后卫 (中);46.5;55.2;53.5;66.0;69.0;65.0;60.5;56.2;
45095490;现役;Takehiro Tomiyasu;Ajax;26;中后卫、右后卫;左后卫、左翼卫、右翼卫;;中后卫;后卫 (右左中), 翼卫 (右左);50.8;61.0;64.0;70.5;65.5;67.8;67.2;70.5;多最佳位置复核：中后卫、右后卫
67217491;现役;Andrei Raţiu;Vallecano;26;右翼卫;;右后卫;右翼卫;后卫/翼卫 (右);46.8;58.0;66.2;61.2;83.5;69.8;60.0;66.8;
2000304487;现役;Christantus Uche;Crystal Palace;21;中锋;;中前卫、前腰;中锋;中场/前腰 (中), 前锋 (中);56.0;57.0;59.5;52.8;74.0;71.5;58.5;68.8;
37052843;现役;Denzel Dumfries;Inter Milan;28;右翼卫、右后卫;右边前卫;;右翼卫;后卫/翼卫/中场 (右);70.2;59.0;62.5;60.5;84.2;83.5;60.2;69.8;多最佳位置复核：右翼卫、右后卫
2000191507;现役;Adam Aznou;Everton;18;左翼卫;;左后卫;左翼卫;后卫/翼卫 (左);47.0;62.2;75.5;50.2;71.8;54.0;53.0;62.0;
2000253999;现役;Maher Carrizo;Ajax;18;中锋;;右边锋;中锋;前腰 (右), 前锋 (中);64.8;55.8;64.2;40.2;67.8;61.8;55.2;58.5;
18101818;现役;Mike Trésor;Burnley;25;前腰;左边锋;;前腰;前腰 (左中);62.8;66.3;68.3;47.5;67.2;59.5;63.5;62.5;
29136230;现役;Ryan Yates;Nottingham Forest;27;后腰;;中前卫;后腰;后腰, 中场 (中);54.8;64.5;57.0;66.2;63.0;71.8;63.0;75.5;
2000184286;现役;Mohamed Belloumi;Hull;22;右边锋;;右边前卫;右边锋;中场/前腰 (右);67.8;63.5;73.0;38.8;74.2;47.8;54.5;59.8;
20048604;现役;Ricardo Pepi;PSV;22;中锋;;;中锋;前锋 (中);68.2;59.2;67.2;36.2;67.8;64.5;63.0;61.0;
48032338;现役;Ismaël Bennacer;Dinamo Zagreb;27;中前卫;;后腰;中前卫;后腰, 中场 (中);59.2;74.0;72.5;70.5;66.8;57.3;70.5;74.2;
2000261216;现役;Bade Aluko;Leicester;18;中后卫;左翼卫、右翼卫;左后卫、右后卫;中后卫;后卫 (右左中), 翼卫 (右左);32.8;47.8;46.0;51.2;62.0;57.7;42.8;59.8;
2000385886;现役;Diego León;Manchester United;17;左翼卫;;左后卫;左翼卫;后卫/翼卫 (左);41.5;44.5;55.8;50.2;73.0;53.8;41.8;49.0;
25041687;现役;Tomáš Souček;West Ham;29;后腰;;中前卫;后腰;后腰, 中场 (中);68.2;48.5;47.2;73.8;57.5;84.0;67.0;81.2;
83262111;现役;Jeremy Sarmiento;Middlesbrough;22;左边锋;前腰;右边锋;左边锋;前腰 (右左中);59.0;58.5;70.8;38.7;73.5;58.2;52.7;57.2;
18091019;现役;Akram Afif;Al-Sadd;28;左边锋;中锋;;左边锋;前腰 (左), 前锋 (中);66.5;66.2;78.0;32.2;74.5;55.7;55.5;56.8;
2000177913;现役;Shaqueel van Persie;Feyenoord;18;左边锋;右边锋;中锋;左边锋;前腰 (右左), 前锋 (中);51.0;66.8;65.8;26.0;60.2;50.5;48.5;54.3;
45092658;现役;Ko Itakura;Ajax;27;中后卫;后腰;;中后卫;后卫 (中), 后腰;45.8;62.5;57.0;70.8;65.0;70.2;66.5;75.5;
28049754;现役;Ben Davies;Tottenham Hotspur;31;中后卫;左翼卫;左后卫;中后卫;后卫 (左中), 翼卫 (左);50.5;65.8;61.5;69.2;64.8;71.8;65.2;74.2;
2000112986;现役;Max Alleyne;Manchester City;19;中后卫;;;中后卫;后卫 (中);48.2;64.2;65.0;65.2;66.8;62.0;63.8;63.5;
51052239;现役;Orbelín Pineda;AEK;28;前腰;左边锋;中前卫;前腰;中场 (中), 前腰 (左中);57.0;70.8;73.0;54.2;73.2;55.7;61.0;63.2;
29140167;现役;James Justin;Leeds;26;中后卫;左翼卫、右翼卫;左后卫、右后卫;中后卫;后卫 (右左中), 翼卫 (右左);40.8;58.7;59.3;67.2;67.2;59.8;60.7;67.5;
28100207;现役;Harvey Barnes;Newcastle;27;左边锋;前腰、右边锋;左边前卫;左边锋;中场 (左), 前腰 (右左中);65.0;62.5;72.2;36.8;74.0;60.5;56.2;56.0;
2000147523;现役;Omari Kellyman;Cardiff;19;左边锋;右边锋;前腰;左边锋;前腰 (右左中);61.0;59.2;67.8;42.5;66.2;50.5;56.8;54.0;
29114887;现役;Demarai Gray;Birmingham;28;左边锋;右边锋;;左边锋;前腰 (右左);59.2;60.5;72.2;35.5;71.8;58.7;50.8;56.5;
48038017;现役;Imrân Louza;Watford;25;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);58.0;70.8;68.3;61.8;58.8;53.5;67.5;63.5;
2000254793;现役;Sverre Nypan;Manchester City;18;前腰;;中前卫;前腰;中场/前腰 (中);50.5;64.2;66.5;43.5;61.8;51.5;56.0;58.5;
98029385;现役;Breel Embolo;Rennes;27;右边锋;前腰;中锋;右边锋;前腰 (右中), 前锋 (中);61.0;64.7;67.0;44.3;69.5;77.0;57.0;71.0;
37085322;现役;Lamare Bogarde;Aston Villa;21;中后卫;;右后卫、后腰、中前卫;中后卫;后卫 (右中), 后腰, 中场 (中);48.8;61.0;59.5;64.0;62.2;60.8;59.0;64.8;
13199286;现役;Nayef Aguerd;Olympique de Marseille;28;中后卫;;;中后卫;后卫 (中);54.2;64.0;54.5;73.8;66.8;68.5;67.8;63.5;
29079830;现役;Jacob Murphy;Newcastle;29;左边锋;右边前卫;右边锋;左边锋;中场 (右), 前腰 (右左);58.0;62.5;69.5;52.0;74.8;54.5;59.3;66.2;
37065767;现役;Sergiño Dest;PSV;24;左翼卫;;左后卫、右后卫、右翼卫;左翼卫;后卫/翼卫 (右左);48.5;62.8;71.5;57.5;75.8;49.8;57.3;60.7;
2000093091;现役;Nestory Irankunda;Watford;18;左边锋;左边前卫;右边前卫、右边锋;左边锋;中场/前腰 (右左);46.0;42.5;62.7;22.2;83.8;52.8;36.8;47.0;
37050681;现役;Gustavo Hamer;Sheffield United;27;前腰;左边前卫、左边锋;后腰、中前卫;前腰;后腰, 中场/前腰 (左中);62.7;67.0;64.5;57.5;62.2;57.2;61.8;65.8;
37086853;现役;Mexx Meerdink;AZ;21;中锋;;;中锋;前锋 (中);68.2;62.5;69.0;37.8;65.0;63.8;55.8;63.7;
28099981;现役;Stephy Mavididi;Leicester;26;左边锋;左边前卫;;左边锋;中场/前腰 (左);59.0;57.2;67.5;37.2;77.5;62.5;52.8;58.0;
2000126653;现役;Enoch Mastoras;AZ;18;中后卫;右翼卫;右后卫、后腰、中前卫;中后卫;后卫 (右中), 翼卫 (右), 后腰, 中场 (中);43.5;58.5;60.2;64.8;57.7;57.8;62.0;63.0;
83228401;现役;Toti;Wolves;26;中后卫;左后卫;;中后卫;后卫 (左中);38.8;53.2;53.5;65.5;68.5;70.0;59.0;63.5;
28091349;现役;Adam Armstrong;Wolves;27;右边锋;;中锋;右边锋;前腰 (右), 前锋 (中);62.5;54.8;62.2;34.5;77.5;51.2;53.8;60.0;
63012964;现役;Stanislav Lobotka;Napoli;30;后腰、中前卫;;;后腰;后腰, 中场 (中);49.2;78.0;73.5;74.8;67.5;66.0;76.7;74.2;多最佳位置复核：后腰、中前卫
67279610;现役;Miguel Rodríguez;FC Utrecht;21;左边锋;中锋;右边锋;左边锋;前腰 (右左), 前锋 (中);63.7;59.5;71.5;37.3;67.2;56.5;54.8;61.5;
67086656;现役;Antoine Griezmann;Atlético Madrid;33;前腰、中锋;左边锋、右边锋;;前腰;前腰 (右左中), 前锋 (中);72.8;84.5;77.2;48.0;56.0;56.2;73.0;73.8;多最佳位置复核：前腰、中锋
29106999;现役;Sam Szmodics;Derby;29;中锋;;前腰、左边锋;中锋;前腰 (左中), 前锋 (中);68.5;60.5;60.2;46.8;67.2;63.2;61.5;73.8;
75045691;现役;Marcelino Núñez;Ipswich;24;前腰;后腰;中前卫;前腰;后腰, 中场/前腰 (中);63.5;75.5;75.0;47.2;58.0;58.5;67.8;68.5;
2000186151;现役;Alex Tóth;Bournemouth;19;中前卫;;后腰、前腰;中前卫;后腰, 中场/前腰 (中);52.3;71.3;60.2;57.5;52.5;55.2;61.8;61.2;
18087987;现役;Sebastiaan Bornauw;Leeds;25;中后卫;;;中后卫;后卫 (中);42.8;56.0;48.5;68.5;65.2;72.2;60.2;75.3;
2000216339;现役;Othmane Maamma;Watford;19;右边锋;;;右边锋;前腰 (右);52.0;63.0;69.2;32.0;69.8;55.8;53.2;62.5;
28087373;现役;Connor Roberts;Burnley;29;右后卫;;右翼卫;右后卫;后卫/翼卫 (右);53.2;55.5;51.5;60.0;65.8;64.5;57.3;71.2;
67191910;现役;Éric Bailly;Oviedo;30;中后卫;;;中后卫;后卫 (中);36.0;50.7;57.0;76.2;68.8;74.8;56.5;63.5;
29218024;现役;Hayden Hackney;Middlesbrough;22;中前卫;;后腰;中前卫;后腰, 中场 (中);61.2;71.8;66.2;62.8;58.0;60.8;69.2;68.3;
2000052726;现役;Matěj Jurásek;Norwich;21;左边锋;左边前卫;右边前卫、右边锋;左边锋;中场/前腰 (右左);57.0;65.5;69.5;39.8;64.0;52.0;55.8;52.5;
27102380;现役;Kasper Dolberg;Ajax;27;中锋;;;中锋;前锋 (中);71.3;69.2;68.0;39.2;67.8;65.8;62.2;57.0;
2000045698;现役;Oussama Targhalline;Feyenoord;22;中前卫;;后腰;中前卫;后腰, 中场 (中);52.5;73.8;67.0;56.0;64.2;64.5;66.3;60.5;
14044150;现役;Paulo Dybala;Roma;31;前腰、中锋;右边锋;;前腰;前腰 (右中), 前锋 (中);74.2;83.5;88.0;28.0;63.7;50.5;65.0;59.8;多最佳位置复核：前腰、中锋
18091791;现役;Wilfred Ndidi;Beşiktaş;28;后腰;中前卫;;后腰;后腰, 中场 (中);50.5;60.8;61.0;69.5;58.2;64.2;63.5;70.0;
2000158343;现役;Sondre Ørjasæter;FC Twente;21;左边锋;左边前卫、右边前卫、右边锋;;左边锋;中场/前腰 (右左);50.8;65.5;77.5;37.8;73.5;53.5;54.8;54.2;
37075765;现役;Milan van Ewijk;Coventry;24;右翼卫;右边前卫、右边锋;右后卫;右翼卫;后卫/翼卫/中场/前腰 (右);42.2;52.5;60.0;55.0;83.2;57.5;50.0;63.8;
28087685;现役;Josh Cullen;Burnley;28;后腰;;中前卫;后腰;后腰, 中场 (中);46.2;66.5;60.8;69.8;59.7;65.0;67.5;73.3;
61078701;现役;Ross Stewart;Southampton;28;中锋;;;中锋;前锋 (中);64.0;56.0;56.0;47.5;61.0;68.8;58.5;67.8;
14043349;现役;Ángel Correa;Tigres;29;右边锋;前腰;中锋;右边锋;前腰 (右中), 前锋 (中);68.8;65.8;74.8;41.5;69.5;60.2;66.2;73.2;
85120944;现役;Benjamin Pavard;Olympique de Marseille;28;中后卫;右后卫;;中后卫;后卫 (右中);57.8;65.2;59.8;74.8;66.0;70.2;71.5;73.8;
28116006;现役;Finn Azaz;Southampton;24;前腰;中前卫、左边锋;;前腰;中场 (中), 前腰 (左中);65.8;72.2;70.5;43.5;57.0;50.8;64.8;49.5;
47102376;现役;Toluwalase Arokodare;Wolves;24;中锋;;;中锋;前锋 (中);63.0;55.0;55.5;50.0;55.5;75.2;59.5;62.5;
19407328;现役;Patati;AZ;21;左边锋;中前卫;前腰、右边锋;左边锋;中场 (中), 前腰 (右左中);60.5;64.8;69.8;51.5;68.5;53.5;58.8;65.0;
19250980;现役;Mauro Júnior;PSV;25;左边锋;右后卫、右翼卫、后腰;左后卫、左翼卫、左边前卫;左边锋;后卫/翼卫 (右左), 后腰, 中场/前腰 (左);57.7;66.5;72.5;50.8;61.5;51.8;62.7;63.8;
2000045246;现役;Ruben van Bommel;PSV;20;中锋;;左边前卫、左边锋;中锋;中场/前腰 (左), 前锋 (中);64.8;57.2;61.8;33.5;77.5;66.2;51.5;58.8;
37061602;现役;Orkun Kökçü;Beşiktaş;24;前腰;后腰;中前卫;前腰;后腰, 中场/前腰 (中);65.2;81.5;73.0;41.2;62.8;61.8;65.5;65.3;
18083611;现役;Dodi Lukébakio;Benfica;27;左边锋;右边前卫、中锋;右边锋;左边锋;中场 (右), 前腰 (右左), 前锋 (中);67.8;63.0;79.0;32.0;76.2;59.2;56.5;52.0;
62082823;现役;Andrija Živković;PAOK;28;前腰;左边前卫、右边前卫、左边锋;右边锋;前腰;中场 (右左), 前腰 (右左中);65.0;78.2;75.8;39.5;58.8;50.0;63.8;66.2;
28128115;现役;Jesurun Rak-Sakyi;Stoke;22;左边锋;左边前卫;前腰、右边前卫、右边锋;左边锋;中场 (右左), 前腰 (右左中);60.5;59.0;69.5;46.0;68.5;50.5;56.5;53.2;
43093171;现役;Piotr Zieliński;Inter Milan;30;前腰;;中前卫;前腰;中场/前腰 (中);66.5;77.5;72.2;46.2;65.5;58.2;64.8;55.5;
28109697;现役;Liam Millar;Hull;25;左边锋;;左边前卫;左边锋;中场/前腰 (左);55.8;63.0;72.5;38.8;70.0;52.8;51.8;54.2;
45111131;现役;Tsuyoshi Watanabe;Feyenoord;27;中后卫;;;中后卫;后卫 (中);52.0;54.8;50.7;70.0;65.5;69.0;65.5;72.5;
19363237;现役;Welington;Southampton;23;左翼卫;;左后卫;左翼卫;后卫/翼卫 (左);52.7;59.0;64.0;54.8;74.5;58.5;60.0;62.2;
28088513;现役;Harry Winks;Leicester;28;中前卫;;后腰;中前卫;后腰, 中场 (中);55.8;70.2;64.0;57.5;56.0;58.5;63.5;59.2;
83228369;现役;Alexandre Penetra;AZ;23;中后卫;;;中后卫;后卫 (中);46.8;58.3;49.5;72.0;61.0;66.0;64.2;75.0;
2000283330;现役;Mateo Chávez;AZ;20;左后卫;左翼卫;;左后卫;后卫/翼卫 (左);49.8;60.7;64.8;64.2;70.0;62.2;58.2;68.5;
29243820;现役;Ronnie Edwards;QPR;21;中后卫;;;中后卫;后卫 (中);49.0;69.5;63.5;65.3;57.5;64.2;67.5;70.5;
2000176255;现役;Kodai Sano;N.E.C.;21;左边锋;;中前卫、前腰、左边前卫;左边锋;中场/前腰 (左中);58.0;66.8;72.2;52.3;71.3;53.5;62.5;58.5;
2000027031;现役;Isaac Price;West Brom;21;前腰;;中前卫;前腰;中场/前腰 (中);69.8;62.5;58.8;57.5;60.5;55.8;64.2;63.5;
29226253;现役;Tommy Conway;Middlesbrough;22;中锋;前腰、左边锋、右边锋;;中锋;前腰 (右左中), 前锋 (中);62.5;60.2;61.2;43.8;66.0;62.0;62.0;66.8;
51055821;现役;Jorge Sánchez;PAOK;27;左后卫;左翼卫、右翼卫;右后卫;左后卫;后卫/翼卫 (右左);41.5;56.8;57.3;64.5;76.8;60.0;55.0;67.5;
85045409;现役;Raphaël Guerreiro;Bayern Munich;31;前腰;后腰;左后卫、左翼卫、中前卫;前腰;后卫/翼卫 (左), 后腰, 中场/前腰 (中);67.8;79.2;79.2;49.2;65.2;53.2;64.8;56.5;
29086005;现役;Will Hughes;Crystal Palace;29;后腰;;中前卫;后腰;后腰, 中场 (中);56.0;68.8;62.5;70.2;53.0;65.5;69.8;74.8;
37064720;现役;Lutsharel Geertruida;Sunderland;24;中后卫;左后卫、后腰;右后卫、右翼卫;中后卫;后卫 (右左中), 翼卫 (右), 后腰;51.5;65.8;62.5;65.2;65.5;70.0;64.0;72.2;
2000077634;现役;Justin Devenny;Crystal Palace;21;后腰;左翼卫、左边前卫;中前卫、前腰;后腰;翼卫 (左), 后腰, 中场 (左中), 前腰 (中);53.8;57.0;53.5;57.2;60.5;60.2;55.8;66.5;
37055848;现役;Zian Flemming;Burnley;26;中锋;左边锋、右边锋;前腰;中锋;前腰 (右左中), 前锋 (中);67.0;62.8;62.2;46.5;54.5;57.7;59.0;61.8;
78076996;现役;Santiago Bueno;Wolves;26;中后卫;;;中后卫;后卫 (中);42.3;54.5;48.5;69.8;62.8;64.5;62.0;63.0;
85051083;现役;Kalidou Koulibaly;Al-Hilal;33;中后卫;;;中后卫;后卫 (中);45.2;56.8;49.8;80.5;59.0;76.5;65.0;73.7;
20034959;现役;Haji Wright;Coventry;26;中锋;右边锋;左边锋;中锋;前腰 (右左), 前锋 (中);65.8;52.2;61.8;32.2;71.2;65.8;52.8;48.0;
2000035859;现役;Nilson Angulo;Sunderland;21;左边锋;右边锋、中锋;;左边锋;前腰 (右左), 前锋 (中);54.7;56.2;62.0;47.2;71.8;64.5;46.8;54.8;
2000065731;现役;Seiya Maikuma;AZ;27;右后卫;;右翼卫;右后卫;后卫/翼卫 (右);50.8;66.5;65.2;64.5;66.0;63.3;68.0;67.5;
62193533;现役;Tomi Horvat;Bristol City;25;前腰;右边前卫、左边锋;中前卫;前腰;中场 (右中), 前腰 (左中);61.2;68.0;66.8;48.0;64.5;55.5;60.7;63.7;
91175809;现役;Kai Wagner;Birmingham;27;左后卫;左翼卫、左边前卫;;左后卫;后卫/翼卫/中场 (左);45.7;62.8;58.2;61.5;64.5;58.5;56.2;61.5;
61083649;现役;Nathan Patterson;Everton;23;右后卫;;右翼卫;右后卫;后卫/翼卫 (右);50.8;53.7;51.0;57.5;75.0;65.0;51.2;61.2;
2000117722;现役;Papa Amadou Diallo;Norwich;20;左边锋;左边前卫;右边锋;左边锋;中场 (左), 前腰 (右左);55.5;55.0;64.2;41.8;77.0;52.5;52.5;54.8;
28047558;现役;Michael Keane;Everton;32;中后卫;;;中后卫;后卫 (中);46.0;60.5;52.8;74.8;55.5;70.0;62.3;72.5;
28106684;现役;Joe Willock;Newcastle;25;中前卫;前腰;;中前卫;中场 (中);63.8;65.2;68.0;50.5;76.8;61.2;63.2;64.2;仅CM修正：前插和无球跑动突出，补充前腰
28112512;现役;Jaidon Anthony;Burnley;25;左边锋;左边前卫;;左边锋;中场/前腰 (左);55.7;61.5;66.2;39.8;74.0;53.5;57.0;59.5;
2000161759;现役;Bae Jun-Ho;Stoke;21;前腰;左边前卫、右边前卫;左边锋、右边锋;前腰;中场 (右左), 前腰 (右左中);47.0;62.0;68.5;44.0;64.2;63.2;58.0;64.0;
61070563;现役;Kieran Tierney;Celtic;27;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);51.5;62.5;62.8;67.5;68.0;56.8;61.8;77.0;
37055855;现役;Ramiz Zerrouki;FC Twente;26;后腰;;中前卫;后腰;后腰, 中场 (中);54.0;67.8;61.3;66.8;56.2;66.8;66.0;74.8;
19226741;现役;Lucas Paquetá;Flamengo;27;前腰;后腰;中前卫、左边锋;前腰;后腰, 中场 (中), 前腰 (左中);62.8;68.8;78.7;56.0;65.5;65.8;60.0;58.8;
83190945;现役;Ali Al Musrati;Hellas Verona;28;后腰;;中前卫;后腰;后腰, 中场 (中);57.2;72.8;58.5;65.8;51.5;66.7;69.8;62.7;
2000382120;现役;Chido Obi;Manchester United;17;中锋;;;中锋;前锋 (中);60.5;47.5;59.5;31.8;64.0;58.2;47.2;46.2;
28106874;现役;Japhet Tanganga;Sheffield United;25;中后卫;右后卫;;中后卫;后卫 (右中);42.5;54.2;55.5;66.0;64.5;68.0;60.5;68.0;
2000015270;现役;Mohamed Touré;Norwich;20;左边锋;前腰、右边锋;中锋;左边锋;前腰 (右左中), 前锋 (中);56.8;51.5;59.8;26.5;76.5;60.8;45.5;51.5;
79024232;现役;Miguel Almirón;Atlanta United;30;左边锋;左边前卫、右边前卫;前腰、右边锋;左边锋;中场 (右左), 前腰 (右左中);58.0;57.8;62.8;58.0;81.8;58.3;60.2;71.0;
28106360;现役;Lukas Nmecha;Leeds;26;左边锋;右边锋;中锋;左边锋;前腰 (右左), 前锋 (中);65.8;58.0;67.5;36.5;68.0;58.2;57.2;57.3;
45064891;现役;Takumi Minamino;Monaco;30;左边锋;右边锋;前腰;左边锋;前腰 (右左中);61.5;68.2;72.5;46.0;70.5;58.8;60.0;67.2;
