Unique ID;名字;球员类型;俱乐部;联赛;年龄;原价格池;新选秀池;是否保留;筛选分;最佳位置;第二位置;其他位置;基础价格参考;八维均值
18089265;Dimitri Lavalée;现役;SK Sturm Graz;奥甲;28;主力池;;否;33.76;中后卫;左后卫、左翼卫;;26.3;62.1
19086339;Wellington Silva;现役;CD Rongcheng;中超;32;主力池;;否;33.69;左边锋;左边前卫、右边前卫、右边锋、中锋;;25.2;55.8
33029449;Robin Lod;现役;Chicago;美职联;31;轮换池;;否;33.62;前腰;左边前卫、左边锋;中前卫、右边前卫、右边锋、中锋;23.1;59.8
66029214;Jo Hyeon-Woo;现役;Ulsan;K1;33;轮换池;;否;33.58;门将;;;23.9;61.9
37079279;Naci Ünüvar;现役;Heracles Almelo;荷甲;21;轮换池;;否;33.52;前腰;中锋;左边锋;24.0;54.3
4001874;Vladimír Weiss;现役;Slovan Bratislava;斯甲联赛;35;轮换池;;否;33.45;左边锋;;右边锋;24.6;55.0
2000015710;Jacob Widell Zetterström;现役;Derby;英冠;26;轮换池;;否;33.44;门将;;;24.2;60.3
28066821;Joe Rothwell;现役;Sheffield United;英冠;30;轮换池;;否;33.37;中前卫;后腰;;23.1;61.5
98034811;Jordan Lotomba;现役;Feyenoord;荷甲;26;基础池;;否;33.36;左后卫;右边前卫;右后卫、右翼卫;14.5;57.2
29114887;Demarai Gray;现役;Birmingham;英冠;28;轮换池;;否;33.35;左边锋;右边锋;;24.6;56.3
28120038;Tommy Doyle;现役;Birmingham;英冠;23;轮换池;;否;33.34;中前卫;;后腰;24.0;61.1
29226253;Tommy Conway;现役;Middlesbrough;英冠;22;轮换池;;否;33.27;中锋;前腰、左边锋、右边锋;;24.0;60.6
14023180;Aníbal Godoy;现役;San Diego FC;美职联;34;轮换池;;否;33.27;后腰;;中前卫;21.6;61.8
45078327;Takuma Asano;现役;Mallorca;西甲;30;轮换池;;否;33.20;左边锋;前腰、中锋;右边锋;18.5;56.7
89038587;Kieffer Moore;现役;Wrexham;英冠;32;轮换池;;否;33.16;中锋;;;21.8;63.0
28100404;Alfie Jones;现役;Middlesbrough;英冠;27;轮换池;;否;33.00;中后卫;后腰;;23.7;60.8
28058544;Bobby De Cordova-Reid;现役;Leicester;英冠;31;轮换池;;否;32.94;左边锋;右边锋;前腰;22.7;57.5
19270774;Diego Pituca;现役;Nagasaki;J2;32;轮换池;;否;32.93;后腰;;中前卫;23.8;61.1
65010145;Ronwen Williams;现役;Sundowns;南非足球超级联赛;32;轮换池;;否;32.90;门将;;;23.9;60.0
27118876;Victor Torp;现役;Coventry;英冠;25;轮换池;;否;32.88;前腰;中锋;后腰、中前卫;23.9;58.2
80000931;Celso Borges;现役;Alajuelense;哥斯达黎加甲级联赛;36;轮换池;;否;32.82;中前卫;后腰;;23.2;61.4
14136122;Gonzalo Montiel;现役;River Plate;阿甲;28;轮换池;;否;32.78;右后卫;;;23.3;62.3
2000035859;Nilson Angulo;现役;Sunderland;英超;21;基础池;;否;32.77;左边锋;右边锋、中锋;;15.8;58.1
29218480;Dan Neil;现役;Ipswich;英冠;23;轮换池;;否;32.69;后腰;中前卫、前腰;;23.5;59.9
2000256293;Gustavo Nunes;现役;Swansea;英冠;19;轮换池;;否;32.68;左边锋;右边锋;前腰;23.9;56.5
77004608;Pedro Gallese;现役;Deportivo Cali;哥伦比亚甲;34;轮换池;;否;32.65;门将;;;23.0;61.7
45021707;Yuya Osako;现役;Kobe;J1;34;轮换池;;否;32.58;中锋;前腰;;23.0;61.1
72041405;Damion Lowe;现役;Dewa United;印度尼西亚甲级联赛;31;轮换池;;否;32.57;中后卫;;;24.0;60.1
62056890;Aleksandar Paločević;现役;Seoul;K1;31;轮换池;;否;32.56;前腰;中前卫、左边锋、右边锋;;24.0;60.1
168265;Mark Diemers;现役;SC Cambuur;荷乙;31;轮换池;;否;32.55;前腰;;中前卫;24.3;57.5
45015208;Hiroki Sakai;现役;Auckland FC;澳超;34;轮换池;;否;32.52;中后卫;右翼卫;右后卫;22.8;62.3
80011933;Óscar Duarte;现役;Saprissa;哥斯达黎加甲级联赛;35;轮换池;;否;32.50;中后卫;;;23.1;59.6
13206636;Yassine Meriah;现役;Espérance Tunis;突甲联赛;31;轮换池;;否;32.49;中后卫;;;23.7;62.0
2000123638;Jamie Donley;现役;Oxford United;英冠;20;轮换池;;否;32.49;前腰;;;23.6;57.4
2000366580;Noah Fernandez;现役;PSV;荷甲;17;基础池;;否;32.48;前腰;中前卫、右边锋;左边锋;14.0;54.0
2000350903;Sean Steur;现役;Ajax;荷甲;17;基础池;;否;32.48;前腰;;中前卫;13.8;55.6
8507078;Teemu Pukki;现役;HJK;芬超;34;轮换池;;否;32.47;中锋;;;23.3;57.7
76023654;Mateus Uribe;现役;Atlético Nacional;哥伦比亚甲;33;轮换池;;否;32.34;后腰;;中前卫;22.8;60.8
27025428;Alexander Scholz;现役;FC Tokyo;J1;32;轮换池;;否;32.21;中后卫;;;23.1;60.9
2000027031;Isaac Price;现役;West Brom;英冠;21;轮换池;;否;32.12;前腰;;中前卫;22.8;61.0
52064664;Ryan Manning;现役;Southampton;英冠;28;轮换池;;否;32.09;中后卫;;左后卫、左翼卫;22.8;60.8
55012998;Ivo Pinto;现役;Fortuna Sittard;荷甲;35;轮换池;;否;32.09;右后卫;右翼卫;;19.5;61.2
27161400;Victor Kristiansen;现役;Leicester;英冠;22;轮换池;;否;32.08;中后卫;;左后卫、左翼卫;22.7;61.5
25034467;Patrik Hrošovský;现役;Viktoria Plzeň;捷甲联赛;32;轮换池;;否;32.04;中前卫;;后腰;23.2;58.7
29228252;Kwame Poku;现役;QPR;英冠;23;轮换池;;否;32.01;右边锋;;前腰;23.3;55.9
2000031653;August Priske;现役;Birmingham;英冠;20;轮换池;;否;31.99;中锋;;;22.8;60.0
19126109;Davidson;现役;QD West Coast;中超;33;轮换池;;否;31.92;左边锋;左边前卫;;22.7;58.0
81002616;Andre Blake;现役;Philadelphia;美职联;34;轮换池;;否;31.91;门将;;;20.4;60.5
2000108031;Will Lankshear;现役;Oxford United;英冠;19;轮换池;;否;31.90;中锋;;;22.6;60.8
71003050;Taras Stepanenko;现役;Kolos;乌超;35;轮换池;;否;31.87;后腰;中前卫;;22.2;61.9
72040331;Jonathan Osorio;现役;Toronto FC;美职联;32;轮换池;;否;31.85;前腰;左边前卫、右边前卫、左边锋;中前卫;21.0;58.8
28088513;Harry Winks;现役;Leicester;英冠;28;轮换池;;否;31.79;中前卫;;后腰;22.7;59.1
28005949;Aaron Cresswell;现役;Stoke;英冠;35;轮换池;;否;31.77;中后卫;左翼卫;左后卫;20.4;59.4
37025511;Mitchell Dijks;现役;Nam Dinh;越超联赛;31;轮换池;;否;31.76;左后卫;;左翼卫;22.9;62.6
29156202;Jayson Molumby;现役;West Brom;英冠;25;轮换池;;否;31.74;后腰;;中前卫;22.3;62.0
16183022;Almoez Ali;现役;Al-Duhail;卡塔尔联;28;轮换池;;否;31.72;左边锋;;右边锋、中锋;24.6;59.4
28109942;Will Smallbone;现役;Millwall;英冠;24;轮换池;;否;31.70;前腰;后腰;中前卫;22.7;58.4
92023402;Marvin Ducksch;现役;Birmingham;英冠;30;轮换池;;否;31.69;中锋;前腰;;21.8;58.2
8053234;Igor Akinfeev;现役;CSKA Moscow;俄超;38;轮换池;;否;31.68;门将;;;22.7;56.1
23098404;Theerathon Bunmathan;现役;Buriram Utd;泰超;34;轮换池;;否;31.67;中前卫;;左后卫、左翼卫;22.3;59.4
19334517;Danilo;现役;N.E.C.;荷甲;25;轮换池;;否;31.55;中锋;右边锋;左边锋;21.6;57.9
91001078;Cenk Tosun;现役;Kasımpaşa;土超;33;轮换池;;否;31.51;中锋;左边锋;;20.3;58.0
85095880;Marcel Tisserand;现役;Sydney FC;澳超;32;轮换池;;否;31.48;中后卫;;;22.5;59.8
8156635;Denis Odoi;现役;NAC Breda;荷甲;36;轮换池;;否;31.43;中后卫;;右后卫、后腰;19.1;59.0
61066342;Ross McCrorie;现役;Bristol City;英冠;26;轮换池;;否;31.42;右后卫;;右翼卫;21.8;63.5
58098760;Sardar Azmoun;现役;Shabab Al-Ahli;“ADNOC”阿联酋职业超级联赛;30;轮换池;;否;31.35;中锋;;;23.1;61.2
85051578;Sébastien Haller;现役;FC Utrecht;荷甲;30;轮换池;;否;31.33;中锋;;;20.0;61.9
61083649;Nathan Patterson;现役;Everton;英超;23;基础池;;否;31.30;右后卫;;右翼卫;14.3;58.4
28121567;Teden Mengi;现役;Luton;英甲;22;轮换池;;否;31.23;中后卫;;;24.0;60.2
38041719;Balázs Tóth;现役;Blackburn;英冠;27;轮换池;;否;31.14;门将;;;22.1;58.7
37044889;Alireza Jahanbakhsh;现役;Dender EH;比甲;31;轮换池;;否;31.10;前腰;左边前卫;右边前卫、左边锋、右边锋;22.8;57.9
28109689;Rhian Brewster;现役;Derby;英冠;24;轮换池;;否;31.10;中锋;;;22.1;58.3
28060183;William Troost-Ekong;现役;Al-Ahli;沙特联;31;轮换池;;否;31.04;中后卫;;;20.7;58.2
96011201;Bartosz Bereszyński;现役;Palermo;意乙;32;轮换池;;否;30.92;中后卫;;右后卫、右翼卫;21.9;60.1
67245193;Tarek Salman;现役;Al-Sadd;卡塔尔联;27;轮换池;;否;30.90;中后卫;;;23.6;60.9
28127217;Zidane Iqbal;现役;FC Utrecht;荷甲;21;轮换池;;否;30.90;前腰;后腰;中前卫;21.3;55.0
37020720;Joris van Overeem;现役;sc Heerenveen;荷甲;30;轮换池;;否;30.85;中前卫;前腰;后腰;19.8;59.6
2000330773;Yang Min-Hyeok;现役;Coventry;英冠;18;轮换池;;否;30.83;左边锋;;右边锋;22.2;55.2
61078701;Ross Stewart;现役;Southampton;英冠;28;轮换池;;否;30.82;中锋;;;21.5;61.0
63031763;Róbert Boženík;现役;Stoke;英冠;25;轮换池;;否;30.81;中锋;;;21.6;60.1
28084863;Matthew Targett;现役;Middlesbrough;英冠;29;轮换池;;否;30.80;左后卫;左翼卫;;20.9;62.1
28086114;Dominic Hyam;现役;Wrexham;英冠;29;轮换池;;否;30.78;中后卫;;;21.4;57.8
28126246;Samuel Edozie;现役;Southampton;英冠;21;轮换池;;否;30.77;左边锋;左边前卫;;21.9;57.3
2000006517;Ruairi McConville;现役;Norwich;英冠;19;轮换池;;否;30.73;中后卫;;;21.7;58.6
59033608;Valeri Qazaishvili;现役;Shandong;中超;31;轮换池;;否;30.72;前腰;中前卫、左边锋、右边锋、中锋;;22.8;54.7
27122563;Mads Roerslev;现役;Southampton;英冠;25;轮换池;;否;30.65;右后卫;;右翼卫;21.2;62.1
13158264;Patson Daka;现役;Leicester;英冠;26;轮换池;;否;30.64;中锋;;;21.4;60.3
20034959;Haji Wright;现役;Coventry;英冠;26;轮换池;;否;30.59;中锋;右边锋;左边锋;21.7;57.4
28080367;Carlton Morris;现役;Derby;英冠;29;轮换池;;否;30.59;中锋;;;20.7;62.0
28117365;Luke Thomas;现役;Leicester;英冠;23;轮换池;;否;30.58;中后卫;左翼卫;左后卫;21.4;59.8
88024471;Liberato Cacace;现役;Wrexham;英冠;24;轮换池;;否;30.39;左翼卫;左边前卫;左后卫;21.1;60.8
12038077;Boualem Khoukhi;现役;Al-Sadd;卡塔尔联;34;轮换池;;否;30.39;中后卫;后腰;;21.0;59.5
28109697;Liam Millar;现役;Hull;英冠;25;轮换池;;否;30.38;左边锋;;左边前卫;21.7;55.7
28100270;Jimmy Dunne;现役;QPR;英冠;27;轮换池;;否;30.38;中后卫;右后卫;;21.2;59.8
28094856;Daniel James;现役;Leeds;英超;27;基础池;;否;30.37;左边锋;右边前卫;右边锋;13.9;53.9
91000734;Lewis Holtby;现役;NAC Breda;荷甲;34;轮换池;;否;30.35;中前卫;前腰;后腰;18.1;58.3
2000187717;Tommy Watson;现役;Millwall;英冠;18;轮换池;;否;30.34;左边锋;中锋;右边锋;21.6;56.2
29067784;Semi Ajayi;现役;Hull;英冠;31;轮换池;;否;30.32;中后卫;后腰;;19.9;58.9
2000293527;Tyler Bindon;现役;Sheffield United;英冠;19;轮换池;;否;30.30;中后卫;右后卫;;21.2;59.2
2000193585;Aymen Sliti;现役;Feyenoord;荷甲;18;基础池;;否;30.29;左边锋;左边前卫;;12.1;51.6
91178618;Can Bozdogan;现役;FC Utrecht;荷甲;23;轮换池;;否;30.26;前腰;后腰;中前卫;20.2;58.8
28128115;Jesurun Rak-Sakyi;现役;Stoke;英冠;22;轮换池;;否;30.21;左边锋;左边前卫;前腰、右边前卫、右边锋;21.5;55.9
37072818;Souffian El Karouani;现役;FC Utrecht;荷甲;24;轮换池;;否;30.19;左翼卫;左边前卫;左后卫;20.0;60.0
29156935;Lewis O'Brien;现役;Wrexham;英冠;26;轮换池;;否;30.17;后腰;;中前卫;20.9;60.6
5666492;Guillermo Ochoa;现役;AEL;塞浦路斯甲;39;轮换池;;否;30.09;门将;;;20.7;59.5
53059302;Ohi Omoijuanfo;现役;Changchun;中超;31;轮换池;;否;30.04;中锋;左边锋、右边锋;;21.5;59.9
59044494;Igor Sergeev;现役;Persepolis;伊朗超;31;轮换池;;否;30.03;中锋;;;21.5;59.8
78018171;Nicolás Lodeiro;现役;Nacional;乌拉圭甲级联赛;35;轮换池;;否;29.97;前腰;左边前卫;中前卫、左边锋、右边锋;21.0;56.0
93123136;Zeidane Inoussa;现役;Swansea;英冠;22;轮换池;;否;29.96;左边锋;左边前卫;;21.1;57.2
66032045;Lee Myung-Jae;现役;Daejeon Hana;K1;31;轮换池;;否;29.90;左后卫;;左翼卫;21.2;61.2
85042178;Ryan Mendes;现役;Iğdır FK;土甲;35;轮换池;;否;29.87;左边锋;左边前卫;右边锋;20.9;56.0
2000014080;Rome-Jayden Owusu-Oduro;现役;AZ;荷甲;20;轮换池;;否;29.85;门将;;;19.6;60.4
27102367;Daniel Iversen;现役;Preston;英冠;27;轮换池;;否;29.84;门将;;;21.0;57.0
2000385886;Diego León;现役;Manchester United;英超;17;基础池;;否;29.83;左翼卫;;左后卫;4.7;51.1
2000254107;Kaye Furo;现役;Brentford;英超;17;基础池;;否;29.76;中锋;;;13.0;56.3
77005949;Christian Cueva;现役;Juan Pablo II;秘鲁甲;33;轮换池;;否;29.75;前腰;左边锋;右边锋;21.0;54.2
12056378;Ali Maâloul;现役;CS Sfaxien;突甲联赛;35;轮换池;;否;29.75;左边前卫;;左后卫、左翼卫;20.4;59.2
12043455;Zinedine Ferhat;现役;MC Alger;阿甲;31;轮换池;;否;29.75;左边锋;左边前卫、右边前卫;右边锋;19.4;58.3
2000077634;Justin Devenny;现役;Crystal Palace;英超;21;基础池;;否;29.72;后腰;左翼卫、左边前卫;中前卫、前腰;12.8;57.6
8835677;David Ospina;现役;Atlético Nacional;哥伦比亚甲;36;轮换池;;否;29.71;门将;;;20.4;58.8
58062031;Solomon Kvirkvelia;现役;Toktogul;国家乙级;32;轮换池;;否;29.68;中后卫;;;21.3;54.8
2000108166;Richard Koné;现役;QPR;英冠;21;轮换池;;否;29.66;中锋;前腰;;20.7;58.0
45052601;Kim Jin-Su;现役;Seoul;K1;32;轮换池;;否;29.66;左后卫、左翼卫;;;20.6;60.5
45089811;Shintaro Kurumaya;现役;Kawasaki-F;J1;32;轮换池;;否;29.62;中后卫;左后卫、右后卫;;20.7;59.3
28122215;Kasey McAteer;现役;Ipswich;英冠;23;轮换池;;否;29.62;左边锋;左边前卫、右边前卫;右边锋;20.7;57.7
53110248;Egil Selvik;现役;Watford;英冠;27;轮换池;;否;29.61;门将;;;20.4;60.1
78010878;Martín Cáceres;现役;Juventud;乌拉圭甲级联赛;37;轮换池;;否;29.53;中后卫;;左后卫、右后卫;20.2;59.0
2000177913;Shaqueel van Persie;现役;Feyenoord;荷甲;18;基础池;;否;29.50;左边锋;右边锋;中锋;11.0;54.2
51055829;Uriel Antuna;现役;Pumas;墨超;27;轮换池;;否;29.49;左边锋;中锋;右边锋;22.7;56.6
62092056;Stefan Ristovski;现役;Sarajevo;波黑超;32;轮换池;;否;29.42;中后卫;;右后卫;20.4;60.2
19363237;Welington;现役;Southampton;英冠;23;轮换池;;否;29.34;左翼卫;;左后卫;20.2;59.5
34010721;Jordan Ayew;现役;Leicester;英冠;33;基础池;;否;29.34;中锋;前腰;左边锋、右边锋;17.8;60.7
2000280807;Harry Amass;现役;Norwich;英冠;17;轮换池;;否;29.31;左翼卫;;左后卫;20.3;58.4
64005065;Jasmin Kurtić;现役;Olimpija;斯甲联赛;36;轮换池;;否;29.28;前腰;后腰;中前卫;19.8;60.2
45100936;Koki Ogawa;现役;N.E.C.;荷甲;27;轮换池;;否;29.27;中锋;;;19.3;58.1
13166348;Tarek Hamed;现役;Al-Bidda;卡塔尔乙;36;轮换池;;否;29.24;后腰;中前卫;;20.2;56.6
57077708;Andrei Burcă;现役;YN Yukun;中超;31;轮换池;;否;29.20;中后卫;;;20.7;59.6
27132918;Anis Ben Slimane;现役;Norwich;英冠;23;轮换池;;否;29.18;前腰;;中前卫;19.9;60.7
168288;Robin Pröpper;现役;FC Twente;荷甲;31;基础池;;否;29.18;中后卫;;;17.7;59.4
18018640;Thomas Kaminski;现役;Charlton;英冠;32;轮换池;;否;29.15;门将;;;18.0;61.2
2000088444;Tygo Land;现役;FC Groningen;荷甲;19;轮换池;;否;29.14;前腰;;后腰、中前卫;19.4;56.2
28098206;Kieran Dowell;现役;Hull;英冠;27;轮换池;;否;29.11;前腰;中前卫、左边锋;右边锋;20.2;57.6
53151876;Joshua Kitolano;现役;Sparta Rotterdam;荷甲;23;轮换池;;否;29.10;中前卫;;后腰;19.0;59.2
34000674;Sofiane Feghouli;现役;Amanat Baghdad;伊拉克超级联赛;35;轮换池;;否;29.09;前腰;后腰、右边锋;中前卫;20.4;53.7
88026183;Marko Stamenić;现役;Swansea;英冠;22;轮换池;;否;29.07;后腰;;中前卫;19.7;61.4
69004250;Steven Zuber;现役;Atromitos;希超;33;轮换池;;否;29.02;前腰;中锋;左边锋;19.8;58.1
43067335;Federico Barba;现役;Persib;印度尼西亚甲级联赛;31;轮换池;;否;28.96;中后卫;左后卫;;20.4;60.1
67191240;Paik Seung-Ho;现役;Birmingham;英冠;27;轮换池;;否;28.95;中前卫;;后腰;19.8;59.6
59062049;Jaloliddin Masharipov;现役;Esteghlal;伊朗超;31;轮换池;;否;28.94;前腰;;左边锋;21.0;54.9
29076103;Calum Chambers;现役;Cardiff;英甲;30;轮换池;;否;28.92;中后卫;;后腰;20.8;60.1
28117362;Jakub Stolarczyk;现役;Leicester;英冠;24;轮换池;;否;28.92;门将;;;19.7;60.2
14023276;Josef Martínez;现役;Tijuana;墨超;31;轮换池;;否;28.87;左边锋;;中锋;20.3;60.2
28100205;Hamza Choudhury;现役;Leicester;英冠;27;轮换池;;否;28.81;后腰;左后卫;右后卫;19.6;60.1
37065875;Kjell Scherpen;现役;Union SG;比甲;24;轮换池;;否;28.79;门将;;;21.5;60.7
2000014557;Dave Kwakman;现役;FC Volendam;荷甲;20;轮换池;;否;28.74;前腰;;后腰、中前卫;18.9;57.0
23240168;Saeid Ezatolahi;现役;Shabab Al-Ahli;“ADNOC”阿联酋职业超级联赛;28;轮换池;;否;28.67;中前卫;;后腰;21.2;62.2
66036037;Jeon Min-Gwang;现役;Pohang;K1;32;轮换池;;否;28.61;中后卫;;;19.9;57.6
1650090;Jaba Kankava;现役;Dinamo Tbilisi;格鲁吉亚国家联赛;38;轮换池;;否;28.61;后腰;;中前卫;19.4;58.0
2000126653;Enoch Mastoras;现役;AZ;荷甲;18;轮换池;;否;28.59;中后卫;右翼卫;右后卫、后腰、中前卫;18.6;58.3
2000071150;Stije Resink;现役;FC Groningen;荷甲;21;轮换池;;否;28.50;中前卫;;后腰、前腰;18.2;60.8
98033505;Kwadwo Duah;现役;Ludogorets;保加利亚甲;27;轮换池;;否;28.47;中锋;;;21.6;57.3
72046373;Jordan Morris;现役;Seattle;美职联;30;轮换池;;否;28.40;左边锋;;右边锋、中锋;18.5;58.4
43500895;Mattia Zanotti;现役;Lugano;瑞士超;22;轮换池;;否;28.39;右后卫;;右翼卫、右边前卫;21.2;59.9
29190795;Adam Idah;现役;Swansea;英冠;23;轮换池;;否;28.39;中锋;;;19.3;59.1
95031615;Jack Taylor;现役;Ipswich;英冠;26;轮换池;;否;28.29;中前卫;后腰、前腰;;18.9;61.6
2000351894;Mateus Mané;现役;Wolves;英超;17;基础池;;否;28.29;左边锋;;前腰、右边锋、中锋;12.0;52.4
2000189761;Jacob Wright;现役;Norwich;英冠;19;轮换池;;否;28.26;中前卫;;后腰;19.3;58.0
29083588;Wes Burns;现役;Ipswich;英冠;30;轮换池;;否;28.26;右边锋;右翼卫;右边前卫;18.4;58.0
2000216339;Othmane Maamma;现役;Watford;英冠;19;轮换池;;否;28.24;右边锋;;;19.5;56.2
292380030;Tom Fellows;现役;Southampton;英冠;21;轮换池;;否;28.23;左边锋;;右边前卫、右边锋;19.6;55.2
29075816;Max Crocombe;现役;Millwall;英冠;31;基础池;;否;28.21;门将;;;17.8;58.8
2000052726;Matěj Jurásek;现役;Norwich;英冠;21;轮换池;;否;28.19;左边锋;左边前卫;右边前卫、右边锋;19.5;55.8
2000268036;Wassim Bouziane;现役;AZ;荷甲;18;轮换池;;否;28.07;左边锋;前腰、左边前卫;;18.5;54.8
25019899;Vladimír Darida;现役;Hradec Kralové;捷甲联赛;34;轮换池;;否;27.96;前腰;后腰;中前卫;18.7;58.4
2000277341;Julian Eyestone;现役;Brentford;英超;18;基础池;;否;27.94;门将;;;11.3;55.4
12095038;Malick Yalcouyé;现役;Swansea;英冠;19;轮换池;;否;27.83;中前卫;前腰;后腰;18.7;59.4
2000077867;Amankwah Forson;现役;Norwich;英冠;22;轮换池;;否;27.75;右边锋;右边前卫;中前卫;19.0;56.3
37076007;Million Manhoef;现役;Stoke;英冠;23;轮换池;;否;27.74;左边锋;;左边前卫、右边前卫、右边锋;18.8;57.8
2000054498;Gjivai Zechiël;现役;FC Utrecht;荷甲;20;基础池;;否;27.74;中前卫;;后腰;17.5;60.3
2000144613;Başar Önal;现役;N.E.C.;荷甲;20;基础池;;否;27.63;前腰;;左边锋、右边锋;17.9;56.1
2000264337;Pedro Lima;现役;Wolves;英超;18;基础池;;否;27.61;右翼卫;;右后卫;11.1;54.2
2000275657;Jay Robinson;现役;Southampton;英冠;17;轮换池;;否;27.53;左边锋;;;18.7;56.9
35002612;Martin Harnik;现役;Dassendorf;汉堡州联赛;37;轮换池;;否;27.53;中锋;;右边前卫、右边锋;18.1;59.8
23017158;Ala'a Abdul Zahra;现役;Al-Talaba;伊拉克超级联赛;37;轮换池;;否;27.45;中锋;右边锋;前腰;18.6;55.0
29139721;Gabriel Osho;现役;Cardiff;英甲;26;轮换池;;否;27.44;中后卫;右后卫;;20.3;59.5
28116307;Harry Clarke;现役;Charlton;英冠;23;轮换池;;否;27.40;中后卫;右翼卫;右后卫;18.1;60.8
51055821;Jorge Sánchez;现役;PAOK;希超;27;轮换池;;否;27.37;左后卫;左翼卫、右翼卫;右后卫;20.2;59.8
93067261;Gustav Ludwigson;现役;Daejeon Hana;K1;31;轮换池;;否;27.34;右边锋;;左边锋、中锋;18.6;61.6
75003107;Eduardo Vargas;现役;Univ. de Chile;智利甲;35;轮换池;;否;27.28;中锋;前腰、左边锋、右边锋;;18.1;57.7
5792430;Dragan Ćeran;现役;Andijon;乌兹别克超;37;基础池;;否;27.24;中锋;左边锋、右边锋;;17.8;59.9
2000117722;Papa Amadou Diallo;现役;Norwich;英冠;20;轮换池;;否;27.19;左边锋;左边前卫;右边锋;18.5;55.7
37058361;Tahith Chong;现役;Sheffield United;英冠;25;轮换池;;否;27.12;左边锋;右边锋;前腰;18.5;55.2
2000223688;Rayan Atikallah;现役;AZ;荷甲;18;基础池;;否;27.09;中后卫;;;17.1;58.2
37076465;Denso Kasius;现役;AZ;荷甲;22;基础池;;否;27.05;左翼卫;左后卫、右边前卫;右后卫、右翼卫;16.9;59.6
23127761;Ramin Rezaeian;现役;Esteghlal;伊朗超;34;基础池;;否;27.03;右翼卫;;右后卫;17.5;60.7
57084760;Nicuşor Bancu;现役;Universitatea Craiova;罗马尼亚足球甲级联赛;32;轮换池;;否;27.02;左翼卫;;左后卫;18.0;60.1
37056187;Sam Lammers;现役;FC Twente;荷甲;27;基础池;;否;27.00;中锋;右边锋;;16.9;59.2
28027432;Grant Hanley;现役;Hibernian;苏超;33;基础池;;否;26.96;中后卫;;;17.7;58.5
28111063;Ben Johnson;现役;Ipswich;英冠;24;基础池;;否;26.94;左后卫;右边前卫;右后卫、右翼卫;17.7;60.3
2000204688;Lucas Jetten;现役;Ajax;荷甲;17;基础池;;否;26.91;左后卫;左翼卫、中后卫;;8.6;52.6
66029295;Kwon Kyung Won;现役;Anyang;K1;32;轮换池;;否;26.88;中后卫;;;18.0;59.0
2000021340;Taylor Booth;现役;FC Twente;荷甲;23;基础池;;否;26.87;右边锋;中前卫;前腰、右边前卫;17.2;55.6
72045915;Richie Laryea;现役;Toronto FC;美职联;30;基础池;;否;26.86;左翼卫;左后卫;右后卫、右翼卫;16.9;58.9
62085786;Benjamin Verbič;现役;Levadeiakos;希超;31;轮换池;;否;26.80;前腰;左边前卫;左边锋;18.7;56.3
2000161759;Bae Jun-Ho;现役;Stoke;英冠;21;基础池;;否;26.63;前腰;左边前卫、右边前卫;左边锋、右边锋;17.8;56.9
168047;Diego Reyes;现役;Querétaro;墨超;32;基础池;;否;26.60;中后卫;后腰;;17.7;59.2
2000147523;Omari Kellyman;现役;Cardiff;英甲;19;轮换池;;否;26.53;左边锋;右边锋;前腰;19.9;55.2
2000219431;Ayoub Oufkir;现役;AZ;荷甲;19;基础池;;否;26.52;左边锋;右边前卫、中锋;右边锋;17.1;53.5
19251417;Mateus Vital;现役;SH Port;中超;26;轮换池;;否;26.43;左边锋;后腰、中前卫、前腰、左边前卫、右边前卫、右边锋;;19.8;55.3
93122991;Melker Widell;现役;Swansea;英冠;22;基础池;;否;26.43;左边锋;右边锋;中前卫、前腰;17.4;58.6
45111410;Yuki Ohashi;现役;Blackburn;英冠;28;基础池;;否;26.34;中锋;前腰、左边锋;;17.2;59.5
75007714;Eugenio Mena;现役;Univ. Católica;智利甲;36;基础池;;否;26.33;左后卫;左翼卫、左边前卫、左边锋;;16.9;59.9
2000102796;Joshua Quarshie;现役;Southampton;英冠;20;基础池;;否;26.23;中后卫;;;17.1;59.4
37041918;Jaïro Riedewald;现役;Sheffield United;英冠;28;基础池;;否;26.15;后腰;左后卫;中前卫;17.1;58.7
52094936;Gavin Bazunu;现役;Stoke;英冠;22;基础池;;否;26.13;门将;;;17.4;56.1
23157979;Majed Hassan;现役;Sharjah FC;“ADNOC”阿联酋职业超级联赛;32;基础池;;否;26.10;后腰;;中前卫;17.2;59.1
45033972;Yoshiaki Komai;现役;Yokohama FC;J1;32;基础池;;否;26.05;中前卫;后腰、中锋;前腰;17.1;59.6
2000210528;Josh Stephenson;现役;Brentford;英超;18;基础池;;否;26.04;中后卫;;左后卫;9.3;56.1
23442016;Bassam Al-Rawi;现役;Al-Duhail;卡塔尔联;27;轮换池;;否;25.89;中后卫;右后卫、右翼卫;;18.8;59.0
2000182990;Oscar Schwartau;现役;Norwich;英冠;18;基础池;;否;25.87;左边锋;;中前卫、前腰;17.1;56.5
53113781;Abdoulaye Seck;现役;Maccabi Haifa;以色列超;32;基础池;;否;25.86;中后卫;;;17.0;58.8
45065393;Yuki Nogami;现役;Nagoya;J1;33;基础池;;否;25.80;中后卫;右后卫、右翼卫、右边前卫;;16.7;57.1
85027975;Ibrahim Amadou;现役;CQ TL Loong;中甲;31;基础池;;否;25.75;后腰;中后卫、中前卫;;17.2;60.0
